"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/07/2017";"1900";"19,1";"19,8";"19,0";"53,0";"53,0";"51,0";"9,4";"9,7";"9,0";"952,5";"952,6";"952,4";"2,6";"344,0";"8,0";"309,10";"0,0"
"02/07/2017";"2000";"17,8";"19,1";"17,8";"57,0";"58,0";"52,0";"9,3";"9,8";"8,8";"953,0";"953,0";"952,5";"2,3";"348,0";"7,8";"260,20";"0,0"
"02/07/2017";"2100";"15,7";"17,8";"15,7";"64,0";"64,0";"57,0";"8,9";"9,3";"8,6";"953,4";"953,4";"953,0";"1,7";"6,0";"6,3";"46,80";"0,0"
"02/07/2017";"2200";"14,5";"15,7";"14,4";"70,0";"70,0";"64,0";"9,0";"9,0";"8,7";"953,5";"953,5";"953,3";"1,4";"359,0";"6,3";"";"0,0"
"02/07/2017";"2300";"14,1";"14,5";"13,9";"73,0";"74,0";"70,0";"9,2";"9,4";"9,1";"954,0";"954,0";"953,5";"2,0";"12,0";"6,1";"";"0,0"
"03/07/2017";"0000";"13,1";"14,1";"13,1";"78,0";"78,0";"73,0";"9,3";"9,3";"9,2";"954,3";"954,4";"954,0";"2,1";"14,0";"7,5";"";"0,0"
"03/07/2017";"0100";"12,6";"13,1";"12,6";"80,0";"80,0";"78,0";"9,1";"9,4";"9,1";"955,0";"955,0";"954,3";"1,5";"353,0";"7,5";"";"0,0"
"03/07/2017";"0200";"12,3";"12,6";"12,2";"80,0";"81,0";"79,0";"9,0";"9,1";"9,0";"955,0";"955,1";"954,9";"2,7";"351,0";"7,3";"";"0,0"
"03/07/2017";"0300";"12,6";"12,6";"12,3";"75,0";"80,0";"75,0";"8,3";"9,0";"8,3";"954,5";"955,0";"954,5";"3,0";"349,0";"8,8";"";"0,0"
"03/07/2017";"0400";"12,5";"12,6";"12,3";"75,0";"77,0";"75,0";"8,2";"8,4";"8,2";"954,4";"954,7";"954,4";"3,2";"348,0";"10,2";"";"0,0"
"03/07/2017";"0500";"12,5";"12,5";"12,4";"77,0";"77,0";"75,0";"8,5";"8,5";"8,2";"954,1";"954,4";"954,1";"3,2";"342,0";"10,5";"";"0,0"
"03/07/2017";"0600";"12,5";"12,5";"12,3";"75,0";"77,0";"75,0";"8,2";"8,5";"8,2";"954,0";"954,2";"954,0";"3,0";"332,0";"9,9";"";"0,0"
"03/07/2017";"0700";"12,1";"12,5";"12,1";"79,0";"79,0";"75,0";"8,5";"8,5";"8,2";"953,8";"954,1";"953,7";"2,9";"337,0";"8,7";"";"0,0"
"03/07/2017";"0800";"11,9";"12,2";"11,9";"80,0";"80,0";"79,0";"8,7";"8,7";"8,5";"953,7";"953,9";"953,6";"3,7";"335,0";"8,3";"";"0,0"
"03/07/2017";"0900";"11,6";"11,9";"11,5";"83,0";"83,0";"80,0";"8,8";"8,8";"8,7";"953,8";"953,8";"953,7";"3,1";"338,0";"9,9";"";"0,0"
"03/07/2017";"1000";"11,4";"11,6";"11,3";"84,0";"84,0";"83,0";"8,8";"8,8";"8,7";"954,2";"954,2";"953,8";"3,3";"337,0";"8,3";"";"0,0"
"03/07/2017";"1100";"12,1";"12,1";"11,4";"81,0";"84,0";"81,0";"9,0";"9,0";"8,8";"954,9";"954,9";"954,2";"3,1";"331,0";"9,9";"105,80";"0,0"
"03/07/2017";"1200";"13,4";"13,4";"12,1";"74,0";"81,0";"74,0";"8,9";"9,1";"8,9";"955,7";"955,8";"955,0";"3,8";"336,0";"9,8";"437,80";"0,0"
"03/07/2017";"1300";"14,5";"14,9";"13,4";"69,0";"74,0";"68,0";"9,0";"9,2";"8,9";"956,2";"956,2";"955,6";"4,2";"328,0";"11,0";"1078,40";"0,0"
"03/07/2017";"1400";"16,8";"16,9";"14,5";"60,0";"70,0";"60,0";"9,0";"9,7";"8,9";"956,0";"956,2";"956,0";"4,7";"327,0";"11,0";"1745,20";"0,0"
"03/07/2017";"1500";"17,6";"17,9";"16,7";"58,0";"61,0";"56,0";"9,2";"9,5";"8,7";"955,2";"956,0";"955,1";"3,8";"334,0";"10,4";"1828,50";"0,0"
"03/07/2017";"1600";"18,4";"18,6";"17,5";"56,0";"59,0";"56,0";"9,4";"9,9";"9,0";"954,3";"955,2";"954,3";"3,3";"335,0";"9,4";"1449,00";"0,0"
"03/07/2017";"1700";"19,1";"19,4";"18,1";"54,0";"57,0";"53,0";"9,4";"9,9";"9,3";"953,7";"954,4";"953,6";"3,8";"326,0";"10,9";"1371,70";"0,0"
"03/07/2017";"1800";"19,6";"19,8";"18,7";"50,0";"55,0";"49,0";"8,8";"9,7";"8,6";"953,2";"953,7";"953,2";"3,5";"330,0";"10,3";"492,10";"0,0"
"03/07/2017";"1900";"19,2";"19,7";"18,9";"49,0";"52,0";"49,0";"8,3";"9,2";"8,3";"953,0";"953,2";"953,0";"2,9";"339,0";"10,6";"343,00";"0,0"
"03/07/2017";"2000";"18,1";"19,2";"18,1";"53,0";"53,0";"49,0";"8,2";"8,8";"8,0";"953,1";"953,1";"952,8";"2,5";"343,0";"9,6";"264,90";"0,0"
"03/07/2017";"2100";"16,2";"18,1";"16,2";"58,0";"58,0";"52,0";"7,9";"8,4";"7,8";"953,1";"953,2";"953,0";"1,7";"353,0";"7,0";"71,50";"0,0"
"03/07/2017";"2200";"14,8";"16,2";"14,8";"62,0";"63,0";"58,0";"7,5";"7,9";"7,5";"952,9";"953,1";"952,9";"1,9";"6,0";"5,2";"";"0,0"
"03/07/2017";"2300";"14,6";"14,9";"14,5";"60,0";"62,0";"60,0";"6,8";"7,5";"6,8";"953,0";"953,1";"952,9";"2,3";"342,0";"7,3";"";"0,0"
"04/07/2017";"0000";"14,2";"14,7";"14,2";"61,0";"61,0";"58,0";"6,8";"6,8";"6,5";"953,3";"953,3";"953,0";"2,9";"342,0";"9,6";"";"0,0"
"04/07/2017";"0100";"13,7";"14,2";"13,7";"67,0";"67,0";"61,0";"7,6";"7,6";"6,9";"953,5";"953,5";"953,2";"2,9";"336,0";"9,8";"";"0,0"
"04/07/2017";"0200";"12,8";"13,7";"12,8";"74,0";"74,0";"67,0";"8,3";"8,3";"7,6";"954,0";"954,1";"953,5";"2,6";"331,0";"9,5";"";"0,0"
"04/07/2017";"0300";"12,1";"12,8";"12,1";"79,0";"79,0";"74,0";"8,6";"8,6";"8,3";"954,0";"954,2";"954,0";"2,6";"334,0";"8,1";"";"0,0"
"04/07/2017";"0400";"11,5";"12,1";"11,5";"82,0";"82,0";"79,0";"8,6";"8,6";"8,6";"953,9";"954,1";"953,9";"2,7";"335,0";"8,4";"";"0,0"
"04/07/2017";"0500";"10,9";"11,5";"10,9";"84,0";"85,0";"82,0";"8,4";"8,6";"8,4";"953,6";"953,9";"953,6";"2,6";"343,0";"7,2";"";"0,0"
"04/07/2017";"0600";"10,3";"10,9";"10,3";"86,0";"87,0";"84,0";"8,1";"8,4";"8,1";"953,3";"953,6";"953,3";"2,5";"341,0";"7,1";"";"0,0"
"04/07/2017";"0700";"9,7";"10,3";"9,7";"88,0";"88,0";"86,0";"7,9";"8,1";"7,9";"953,3";"953,4";"953,2";"2,2";"353,0";"6,1";"";"0,0"
"04/07/2017";"0800";"9,5";"9,7";"9,5";"89,0";"89,0";"87,0";"7,7";"7,9";"7,7";"953,3";"953,3";"953,2";"2,1";"345,0";"6,9";"";"0,0"
"04/07/2017";"0900";"9,4";"9,5";"9,4";"87,0";"89,0";"86,0";"7,4";"7,7";"7,3";"953,1";"953,3";"953,1";"2,5";"346,0";"6,9";"";"0,0"
"04/07/2017";"1000";"9,4";"9,4";"9,3";"87,0";"88,0";"87,0";"7,3";"7,4";"7,3";"953,6";"953,6";"953,0";"2,8";"339,0";"7,5";"";"0,0"
"04/07/2017";"1100";"10,4";"10,4";"9,4";"83,0";"87,0";"83,0";"7,6";"7,7";"7,3";"954,3";"954,3";"953,6";"2,8";"336,0";"8,4";"105,40";"0,0"
"04/07/2017";"1200";"12,7";"12,7";"10,4";"73,0";"83,0";"73,0";"7,9";"7,9";"7,5";"954,9";"954,9";"954,3";"3,4";"329,0";"9,3";"749,00";"0,0"
"04/07/2017";"1300";"14,5";"14,5";"12,7";"65,0";"73,0";"64,0";"7,9";"8,0";"7,5";"955,4";"955,4";"954,9";"4,1";"320,0";"11,9";"1338,20";"0,0"
"04/07/2017";"1400";"15,8";"15,9";"14,5";"59,0";"64,0";"59,0";"7,8";"8,1";"7,6";"955,2";"955,4";"955,2";"4,5";"320,0";"10,2";"1838,80";"0,0"
"04/07/2017";"1500";"16,9";"17,0";"15,8";"57,0";"60,0";"55,0";"8,2";"8,4";"7,7";"954,4";"955,2";"954,4";"4,0";"312,0";"10,2";"1637,60";"0,0"
"04/07/2017";"1600";"18,7";"18,9";"16,9";"49,0";"57,0";"48,0";"7,7";"8,4";"7,4";"953,3";"954,4";"953,3";"3,6";"317,0";"8,5";"1225,70";"0,0"
"04/07/2017";"1700";"19,1";"19,3";"18,3";"49,0";"50,0";"46,0";"8,2";"8,3";"7,0";"952,4";"953,3";"952,4";"2,0";"331,0";"7,1";"1175,10";"0,0"
"04/07/2017";"1800";"20,3";"20,9";"19,1";"43,0";"49,0";"42,0";"7,4";"8,9";"6,9";"952,0";"952,4";"952,0";"2,1";"342,0";"6,3";"415,20";"0,0"
"04/07/2017";"1900";"20,0";"20,4";"19,9";"45,0";"46,0";"42,0";"7,6";"8,3";"7,0";"951,9";"952,0";"951,8";"2,0";"339,0";"6,3";"225,10";"0,0"
"04/07/2017";"2000";"18,9";"20,1";"18,9";"47,0";"47,0";"44,0";"7,3";"8,1";"7,1";"952,1";"952,1";"951,8";"1,7";"339,0";"5,6";"200,10";"0,0"
"04/07/2017";"2100";"16,0";"18,9";"16,0";"59,0";"59,0";"47,0";"8,0";"8,1";"7,4";"952,2";"952,4";"952,1";"1,2";"354,0";"5,6";"54,50";"0,0"
"04/07/2017";"2200";"14,9";"16,1";"14,9";"61,0";"61,0";"58,0";"7,5";"7,9";"7,4";"952,3";"952,3";"952,2";"1,8";"343,0";"5,5";"";"0,0"
"04/07/2017";"2300";"13,8";"14,9";"13,8";"66,0";"66,0";"61,0";"7,5";"7,5";"7,4";"952,6";"952,6";"952,3";"1,4";"339,0";"5,5";"";"0,0"
"05/07/2017";"0000";"13,4";"13,8";"13,4";"66,0";"67,0";"65,0";"7,2";"7,5";"7,2";"953,2";"953,2";"952,6";"1,5";"2,0";"4,7";"";"0,0"
"05/07/2017";"0100";"12,7";"13,4";"12,6";"70,0";"70,0";"66,0";"7,3";"7,3";"7,1";"953,7";"953,7";"953,2";"1,1";"1,0";"4,4";"";"0,0"
"05/07/2017";"0200";"12,2";"12,7";"12,2";"72,0";"72,0";"70,0";"7,3";"7,3";"7,2";"953,7";"953,8";"953,7";"1,5";"346,0";"4,5";"";"0,0"
"05/07/2017";"0300";"11,6";"12,2";"11,6";"77,0";"77,0";"72,0";"7,6";"7,7";"7,3";"953,7";"953,8";"953,6";"1,1";"9,0";"4,9";"";"0,0"
"05/07/2017";"0400";"11,2";"11,6";"10,8";"79,0";"81,0";"77,0";"7,7";"7,7";"7,6";"953,5";"953,7";"953,5";"1,2";"357,0";"3,2";"";"0,0"
"05/07/2017";"0500";"10,8";"11,3";"10,8";"81,0";"81,0";"79,0";"7,6";"7,7";"7,6";"953,5";"953,7";"953,5";"1,8";"356,0";"4,5";"";"0,0"
"05/07/2017";"0600";"10,4";"10,8";"10,4";"85,0";"85,0";"81,0";"8,0";"8,0";"7,6";"953,1";"953,5";"953,1";"1,7";"352,0";"5,8";"";"0,0"
"05/07/2017";"0700";"10,1";"10,4";"10,1";"87,0";"87,0";"85,0";"8,0";"8,0";"8,0";"952,8";"953,1";"952,8";"1,7";"345,0";"5,9";"";"0,0"
"05/07/2017";"0800";"10,3";"10,3";"10,0";"84,0";"87,0";"84,0";"7,7";"8,0";"7,7";"952,9";"953,0";"952,8";"1,8";"340,0";"5,4";"";"0,0"
"05/07/2017";"0900";"10,0";"10,3";"10,0";"84,0";"85,0";"84,0";"7,4";"7,7";"7,4";"953,1";"953,1";"952,9";"1,8";"345,0";"5,4";"";"0,0"
"05/07/2017";"1000";"10,0";"10,0";"9,7";"83,0";"85,0";"83,0";"7,3";"7,5";"7,3";"953,6";"953,6";"953,1";"1,9";"338,0";"5,6";"";"0,0"
"05/07/2017";"1100";"11,4";"11,4";"9,9";"77,0";"83,0";"77,0";"7,5";"7,5";"7,2";"954,1";"954,1";"953,6";"1,8";"338,0";"5,1";"103,70";"0,0"
"05/07/2017";"1200";"13,8";"13,8";"11,4";"67,0";"77,0";"67,0";"7,9";"8,1";"7,5";"955,1";"955,1";"954,1";"2,9";"331,0";"6,3";"812,40";"0,0"
"05/07/2017";"1300";"16,0";"16,1";"13,8";"60,0";"68,0";"59,0";"8,2";"8,4";"7,7";"955,6";"955,7";"955,1";"3,5";"324,0";"6,9";"1477,50";"0,0"
"05/07/2017";"1400";"17,9";"18,0";"15,9";"53,0";"60,0";"53,0";"8,1";"9,0";"8,0";"955,4";"955,7";"955,4";"3,6";"319,0";"7,2";"1986,90";"0,0"
"05/07/2017";"1500";"19,7";"19,7";"17,9";"48,0";"54,0";"48,0";"8,3";"9,2";"8,1";"954,6";"955,4";"954,6";"3,7";"316,0";"9,9";"2045,40";"0,0"
"05/07/2017";"1600";"19,6";"20,6";"19,5";"47,0";"48,0";"43,0";"8,0";"8,7";"7,4";"953,4";"954,6";"953,4";"3,1";"315,0";"9,5";"1129,00";"0,0"
"05/07/2017";"1700";"20,0";"20,5";"19,5";"48,0";"50,0";"44,0";"8,7";"8,9";"7,6";"952,4";"953,4";"952,4";"1,7";"350,0";"7,4";"957,10";"0,0"
"05/07/2017";"1800";"20,9";"21,1";"19,5";"45,0";"50,0";"42,0";"8,4";"8,9";"7,3";"951,8";"952,4";"951,8";"2,0";"25,0";"5,7";"520,30";"0,0"
"05/07/2017";"1900";"19,5";"20,9";"19,0";"45,0";"50,0";"42,0";"7,4";"8,6";"6,9";"951,5";"951,8";"951,5";"1,8";"314,0";"5,1";"259,10";"0,0"
"05/07/2017";"2000";"18,3";"20,5";"18,3";"56,0";"59,0";"42,0";"9,4";"10,2";"6,8";"951,5";"951,6";"951,4";"0,5";"321,0";"5,1";"174,00";"0,0"
"05/07/2017";"2100";"14,9";"18,3";"14,9";"70,0";"70,0";"54,0";"9,5";"10,2";"8,9";"951,6";"951,6";"951,5";"0,7";"331,0";"2,1";"35,90";"0,0"
"05/07/2017";"2200";"15,2";"15,3";"14,5";"68,0";"72,0";"68,0";"9,3";"9,6";"9,2";"952,0";"952,0";"951,6";"1,0";"14,0";"3,3";"";"0,0"
"05/07/2017";"2300";"15,1";"15,2";"14,9";"66,0";"69,0";"66,0";"8,9";"9,3";"8,9";"952,4";"952,5";"952,0";"1,3";"32,0";"3,4";"";"0,0"
"06/07/2017";"0000";"15,3";"15,4";"15,0";"63,0";"67,0";"63,0";"8,4";"9,0";"8,4";"952,4";"952,5";"952,3";"1,4";"358,0";"3,8";"";"0,0"
"06/07/2017";"0100";"15,3";"15,3";"15,1";"62,0";"64,0";"62,0";"8,0";"8,4";"8,0";"952,7";"952,7";"952,4";"1,6";"350,0";"4,9";"";"0,0"
"06/07/2017";"0200";"14,4";"15,3";"14,4";"66,0";"66,0";"62,0";"8,1";"8,1";"7,9";"952,4";"952,7";"952,4";"1,3";"344,0";"4,6";"";"0,0"
"06/07/2017";"0300";"14,0";"14,5";"14,0";"67,0";"67,0";"65,0";"8,0";"8,0";"7,8";"952,4";"952,6";"952,4";"1,6";"348,0";"5,6";"";"0,0"
"06/07/2017";"0400";"13,4";"14,0";"13,4";"73,0";"73,0";"67,0";"8,8";"8,8";"8,1";"952,0";"952,4";"952,0";"1,7";"11,0";"4,7";"";"0,0"
"06/07/2017";"0500";"12,9";"13,4";"12,9";"76,0";"77,0";"73,0";"8,9";"8,9";"8,7";"951,7";"952,1";"951,7";"1,7";"15,0";"4,7";"";"0,0"
"06/07/2017";"0600";"12,4";"12,9";"12,4";"80,0";"80,0";"76,0";"9,1";"9,1";"8,9";"951,4";"951,7";"951,4";"1,0";"17,0";"3,9";"";"0,0"
"06/07/2017";"0700";"12,2";"12,6";"12,2";"82,0";"82,0";"80,0";"9,3";"9,3";"9,1";"951,1";"951,4";"951,1";"1,3";"350,0";"4,8";"";"0,0"
"06/07/2017";"0800";"11,7";"12,2";"11,7";"85,0";"86,0";"82,0";"9,4";"9,4";"9,3";"951,1";"951,2";"951,0";"1,4";"2,0";"4,8";"";"0,0"
"06/07/2017";"0900";"11,4";"11,7";"11,4";"87,0";"87,0";"85,0";"9,3";"9,4";"9,3";"951,5";"951,5";"951,1";"1,4";"20,0";"4,8";"";"0,0"
"06/07/2017";"1000";"11,2";"11,4";"11,2";"88,0";"88,0";"87,0";"9,3";"9,3";"9,2";"951,9";"951,9";"951,5";"1,3";"355,0";"5,1";"";"0,0"
"06/07/2017";"1100";"12,7";"12,7";"11,2";"83,0";"88,0";"82,0";"9,8";"9,8";"9,2";"952,5";"952,5";"951,9";"1,4";"356,0";"4,1";"103,40";"0,0"
"06/07/2017";"1200";"14,9";"14,9";"12,7";"73,0";"83,0";"73,0";"10,1";"10,1";"9,8";"952,9";"953,0";"952,5";"2,6";"324,0";"6,3";"605,40";"0,0"
"06/07/2017";"1300";"16,9";"17,1";"14,9";"66,0";"73,0";"65,0";"10,5";"10,8";"10,1";"953,5";"953,5";"952,9";"3,5";"314,0";"8,6";"1409,10";"0,0"
"06/07/2017";"1400";"19,1";"19,1";"16,8";"60,0";"66,0";"59,0";"11,1";"11,1";"10,3";"953,2";"953,5";"953,2";"3,4";"311,0";"8,6";"1927,70";"0,0"
"06/07/2017";"1500";"20,4";"20,4";"19,1";"54,0";"60,0";"54,0";"10,9";"11,3";"10,4";"952,9";"953,2";"952,9";"2,9";"296,0";"7,7";"2014,80";"0,0"
"06/07/2017";"1600";"21,6";"21,7";"20,3";"47,0";"54,0";"47,0";"10,0";"11,2";"9,9";"951,7";"952,9";"951,7";"3,1";"305,0";"6,2";"1126,90";"0,0"
"06/07/2017";"1700";"21,5";"21,9";"20,9";"48,0";"51,0";"46,0";"9,9";"10,6";"9,5";"950,9";"951,7";"950,9";"1,3";"321,0";"5,3";"958,40";"0,0"
"06/07/2017";"1800";"21,1";"21,6";"20,9";"52,0";"55,0";"47,0";"10,9";"11,6";"9,8";"950,4";"950,9";"950,4";"1,1";"330,0";"2,8";"618,60";"0,0"
