"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2006";"1900";"22,8";"23,1";"22,7";"55,0";"55,0";"52,0";"13,2";"13,2";"12,5";"948,0";"948,4";"948,0";"0,0";"77,0";"0,7";"753,40";"0,0"
"01/07/2006";"2000";"21,2";"22,8";"21,2";"69,0";"70,0";"53,0";"15,4";"15,5";"12,7";"948,5";"948,5";"948,0";"0,0";"112,0";"0,7";"246,10";"0,0"
"01/07/2006";"2100";"19,5";"21,2";"19,5";"67,0";"71,0";"67,0";"13,3";"15,3";"13,3";"948,7";"948,7";"948,5";"0,0";"121,0";"0,0";"27,60";"0,0"
"01/07/2006";"2200";"19,6";"20,0";"19,5";"66,0";"67,0";"62,0";"12,9";"13,2";"12,6";"948,7";"948,7";"948,6";"0,0";"151,0";"0,0";"";"0,0"
"01/07/2006";"2300";"19,0";"19,5";"18,9";"69,0";"70,0";"66,0";"13,2";"13,3";"12,9";"948,7";"948,7";"948,6";"0,0";"175,0";"0,0";"";"0,0"
"02/07/2006";"0000";"18,4";"19,0";"18,4";"74,0";"74,0";"69,0";"13,6";"13,6";"13,3";"948,8";"948,8";"948,7";"0,0";"155,0";"0,0";"";"0,0"
"02/07/2006";"0100";"18,3";"18,8";"18,2";"75,0";"75,0";"71,0";"13,7";"13,7";"13,5";"949,0";"949,0";"948,8";"0,0";"142,0";"0,0";"";"0,0"
"02/07/2006";"0200";"16,9";"18,3";"16,9";"87,0";"87,0";"75,0";"14,6";"14,9";"13,7";"949,1";"949,3";"949,0";"0,0";"128,0";"0,0";"";"3,6"
"02/07/2006";"0300";"16,6";"16,9";"16,5";"89,0";"90,0";"87,0";"14,7";"14,8";"14,7";"949,0";"949,1";"948,9";"0,0";"134,0";"0,0";"";"0,6"
"02/07/2006";"0400";"16,5";"16,9";"16,3";"87,0";"89,0";"85,0";"14,2";"14,7";"14,2";"949,8";"949,8";"948,9";"0,0";"6,0";"0,0";"";"0,0"
"02/07/2006";"0500";"16,3";"16,7";"16,2";"89,0";"89,0";"85,0";"14,4";"14,5";"14,1";"948,9";"949,9";"948,9";"0,0";"80,0";"0,0";"";"0,4"
"02/07/2006";"0600";"15,7";"16,3";"15,7";"92,0";"92,0";"88,0";"14,4";"14,4";"14,3";"948,6";"948,9";"948,4";"0,0";"161,0";"0,0";"";"0,2"
"02/07/2006";"0700";"15,6";"15,7";"15,5";"92,0";"93,0";"92,0";"14,4";"14,5";"14,3";"948,4";"948,7";"948,4";"0,0";"102,0";"0,0";"";"1,2"
"02/07/2006";"0800";"15,6";"15,8";"15,4";"90,0";"92,0";"89,0";"14,0";"14,3";"14,0";"947,8";"948,4";"947,5";"0,0";"51,0";"0,0";"";"1,2"
"02/07/2006";"0900";"15,6";"15,8";"15,5";"89,0";"91,0";"88,0";"13,8";"14,1";"13,8";"948,0";"948,0";"947,7";"0,0";"80,0";"0,0";"";"0,0"
"02/07/2006";"1000";"15,6";"15,7";"15,3";"88,0";"90,0";"87,0";"13,5";"13,8";"13,4";"948,5";"948,5";"948,0";"0,0";"69,0";"0,0";"";"0,0"
"02/07/2006";"1100";"15,5";"15,6";"15,4";"91,0";"92,0";"88,0";"14,1";"14,1";"13,5";"950,1";"950,1";"948,5";"0,0";"228,0";"0,0";"64,80";"0,0"
"02/07/2006";"1200";"16,1";"16,1";"15,5";"90,0";"91,0";"89,0";"14,4";"14,4";"14,1";"950,6";"950,6";"950,0";"0,0";"193,0";"0,0";"222,30";"0,0"
"02/07/2006";"1300";"17,3";"17,3";"16,1";"86,0";"90,0";"86,0";"14,9";"15,1";"14,4";"950,8";"950,8";"950,6";"0,0";"139,0";"0,0";"423,00";"0,0"
"02/07/2006";"1400";"16,8";"17,6";"16,7";"90,0";"90,0";"84,0";"15,2";"15,2";"14,7";"950,8";"951,1";"950,8";"0,0";"146,0";"0,0";"161,30";"0,0"
"02/07/2006";"1500";"17,8";"17,8";"16,8";"88,0";"90,0";"85,0";"15,7";"15,7";"14,9";"950,6";"950,9";"950,6";"0,0";"130,0";"0,0";"458,20";"0,0"
"02/07/2006";"1600";"18,2";"18,5";"17,6";"81,0";"88,0";"80,0";"15,0";"15,7";"14,8";"949,8";"950,6";"949,8";"0,0";"84,0";"0,0";"1017,10";"0,0"
"02/07/2006";"1700";"18,8";"18,9";"18,1";"80,0";"82,0";"77,0";"15,2";"15,3";"14,5";"949,1";"949,9";"949,1";"0,0";"94,0";"0,0";"899,10";"0,0"
"02/07/2006";"1800";"18,8";"18,8";"18,5";"78,0";"80,0";"78,0";"15,0";"15,2";"14,7";"949,3";"949,3";"949,0";"0,0";"84,0";"0,0";"745,60";"0,0"
"02/07/2006";"1900";"18,6";"18,8";"18,5";"80,0";"81,0";"77,0";"15,0";"15,2";"14,7";"949,0";"949,3";"948,9";"0,0";"95,0";"0,0";"541,40";"0,0"
"02/07/2006";"2000";"18,0";"18,6";"18,0";"83,0";"83,0";"80,0";"15,0";"15,4";"15,0";"949,0";"949,2";"949,0";"0,0";"130,0";"0,0";"272,10";"0,0"
"02/07/2006";"2100";"16,2";"18,0";"16,2";"89,0";"89,0";"83,0";"14,4";"15,0";"14,3";"949,2";"949,2";"949,0";"0,0";"125,0";"0,0";"39,10";"0,0"
"02/07/2006";"2200";"16,0";"16,5";"16,0";"89,0";"90,0";"88,0";"14,1";"14,5";"14,1";"949,5";"949,5";"949,2";"0,0";"129,0";"0,0";"";"0,0"
"02/07/2006";"2300";"15,6";"16,0";"15,6";"89,0";"90,0";"89,0";"13,9";"14,1";"13,9";"949,7";"949,7";"949,5";"0,0";"123,0";"0,0";"";"0,0"
"03/07/2006";"0000";"15,3";"15,6";"15,1";"92,0";"92,0";"89,0";"13,9";"13,9";"13,7";"949,8";"949,9";"949,7";"0,0";"119,0";"0,0";"";"0,0"
"03/07/2006";"0100";"15,2";"15,4";"15,2";"92,0";"92,0";"91,0";"13,8";"14,0";"13,8";"949,9";"949,9";"949,8";"0,0";"114,0";"0,0";"";"0,0"
"03/07/2006";"0200";"14,8";"15,2";"14,8";"91,0";"92,0";"91,0";"13,3";"13,8";"13,3";"949,8";"950,1";"949,8";"0,0";"112,0";"0,0";"";"0,0"
"03/07/2006";"0300";"14,6";"14,8";"14,6";"92,0";"92,0";"91,0";"13,2";"13,4";"13,2";"950,1";"950,2";"949,8";"0,0";"99,0";"0,0";"";"0,0"
"03/07/2006";"0400";"14,2";"14,6";"14,2";"92,0";"92,0";"92,0";"13,0";"13,2";"13,0";"949,9";"950,1";"949,9";"0,0";"119,0";"0,0";"";"0,2"
"03/07/2006";"0500";"13,8";"14,2";"13,8";"92,0";"93,0";"92,0";"12,5";"13,0";"12,5";"949,3";"949,9";"949,3";"0,0";"126,0";"0,0";"";"0,0"
"03/07/2006";"0600";"13,6";"13,8";"13,5";"92,0";"93,0";"92,0";"12,4";"12,6";"12,3";"949,1";"949,3";"949,1";"0,0";"125,0";"0,0";"";"0,0"
"03/07/2006";"0700";"13,2";"13,7";"13,2";"92,0";"92,0";"91,0";"11,9";"12,3";"11,9";"949,4";"949,4";"949,1";"0,0";"138,0";"0,0";"";"0,0"
"03/07/2006";"0800";"13,0";"13,3";"12,9";"92,0";"92,0";"92,0";"11,8";"12,0";"11,6";"949,5";"949,5";"949,4";"0,0";"128,0";"0,0";"";"0,0"
"03/07/2006";"0900";"12,7";"13,0";"12,7";"93,0";"93,0";"92,0";"11,6";"11,8";"11,6";"950,1";"950,1";"949,5";"0,0";"116,0";"0,0";"";"0,0"
"03/07/2006";"1000";"12,5";"12,8";"12,5";"94,0";"94,0";"93,0";"11,5";"11,7";"11,5";"950,2";"950,2";"950,1";"0,0";"99,0";"0,0";"";"0,0"
"03/07/2006";"1100";"13,3";"13,3";"12,4";"93,0";"94,0";"93,0";"12,1";"12,2";"11,5";"950,7";"950,7";"950,2";"0,0";"108,0";"0,0";"176,50";"0,0"
"03/07/2006";"1200";"15,2";"15,2";"13,3";"82,0";"93,0";"82,0";"12,1";"12,3";"11,7";"951,5";"951,5";"950,7";"0,0";"108,0";"0,0";"860,40";"0,0"
"03/07/2006";"1300";"16,8";"17,0";"15,2";"77,0";"83,0";"76,0";"12,8";"12,8";"12,0";"951,9";"952,0";"951,5";"0,0";"88,0";"0,0";"1543,90";"0,0"
"03/07/2006";"1400";"18,8";"19,3";"16,8";"68,0";"78,0";"66,0";"12,8";"13,7";"12,6";"951,6";"951,9";"951,6";"0,0";"86,0";"0,0";"2077,60";"0,0"
"03/07/2006";"1500";"20,4";"20,6";"18,8";"62,0";"69,0";"61,0";"12,9";"13,3";"12,4";"951,2";"951,6";"951,2";"0,0";"95,0";"0,0";"2405,90";"0,0"
"03/07/2006";"1600";"21,5";"21,5";"20,2";"55,0";"62,0";"53,0";"12,0";"12,9";"11,4";"950,2";"951,2";"950,2";"0,0";"95,0";"0,0";"2479,20";"0,0"
"03/07/2006";"1700";"22,8";"22,8";"21,4";"49,0";"56,0";"47,0";"11,4";"12,5";"10,9";"949,5";"950,2";"949,5";"0,0";"120,0";"0,0";"2343,00";"0,0"
"03/07/2006";"1800";"22,5";"23,2";"22,4";"48,0";"49,0";"46,0";"10,9";"11,6";"10,5";"948,9";"949,5";"948,9";"0,0";"85,0";"0,0";"1965,20";"0,0"
"03/07/2006";"1900";"22,6";"23,1";"22,4";"48,0";"48,0";"45,0";"10,9";"11,2";"10,3";"948,6";"948,9";"948,6";"0,0";"78,0";"1,9";"1392,80";"0,0"
"03/07/2006";"2000";"21,2";"22,7";"21,1";"54,0";"55,0";"46,0";"11,5";"12,2";"10,3";"948,8";"948,8";"948,5";"0,0";"87,0";"1,1";"472,20";"0,0"
"03/07/2006";"2100";"16,7";"21,2";"16,7";"72,0";"73,0";"54,0";"11,7";"13,0";"11,5";"949,2";"949,2";"948,8";"0,0";"149,0";"0,6";"33,70";"0,0"
"03/07/2006";"2200";"16,0";"16,8";"16,0";"73,0";"74,0";"69,0";"11,1";"11,7";"10,9";"949,3";"949,3";"949,1";"0,0";"136,0";"0,0";"";"0,0"
"03/07/2006";"2300";"16,3";"16,6";"15,8";"73,0";"75,0";"71,0";"11,4";"11,6";"11,2";"949,8";"949,8";"949,3";"0,0";"125,0";"0,0";"";"0,0"
"04/07/2006";"0000";"14,4";"16,3";"14,4";"82,0";"82,0";"73,0";"11,4";"11,5";"11,3";"949,9";"950,0";"949,8";"0,0";"148,0";"0,0";"";"0,0"
"04/07/2006";"0100";"14,4";"14,8";"14,2";"82,0";"83,0";"80,0";"11,4";"11,5";"11,3";"949,9";"950,0";"949,8";"0,0";"146,0";"0,0";"";"0,0"
"04/07/2006";"0200";"13,9";"14,4";"13,9";"84,0";"84,0";"82,0";"11,2";"11,4";"11,2";"950,3";"950,3";"949,9";"0,0";"146,0";"0,0";"";"0,0"
"04/07/2006";"0300";"13,7";"14,5";"13,7";"83,0";"84,0";"80,0";"10,8";"11,2";"10,8";"950,4";"950,5";"950,3";"0,0";"152,0";"0,0";"";"0,0"
"04/07/2006";"0400";"13,2";"13,8";"13,2";"83,0";"83,0";"82,0";"10,4";"10,8";"10,3";"950,1";"950,5";"950,1";"0,0";"137,0";"0,0";"";"0,0"
"04/07/2006";"0500";"13,5";"14,3";"13,2";"81,0";"83,0";"77,0";"10,2";"10,5";"10,2";"949,6";"950,1";"949,6";"0,0";"98,0";"0,0";"";"0,0"
"04/07/2006";"0600";"13,2";"13,7";"13,2";"84,0";"84,0";"80,0";"10,6";"10,6";"10,2";"949,2";"949,6";"949,2";"0,0";"125,0";"0,0";"";"0,0"
"04/07/2006";"0700";"11,9";"13,2";"11,9";"90,0";"90,0";"84,0";"10,3";"10,6";"10,0";"949,1";"949,2";"949,1";"0,0";"147,0";"0,0";"";"0,0"
"04/07/2006";"0800";"12,0";"12,2";"11,9";"90,0";"91,0";"89,0";"10,4";"10,7";"10,3";"949,2";"949,2";"949,1";"0,0";"146,0";"0,0";"";"0,0"
"04/07/2006";"0900";"11,8";"12,1";"11,8";"90,0";"90,0";"89,0";"10,2";"10,5";"10,2";"949,8";"949,8";"949,1";"0,0";"142,0";"0,0";"";"0,0"
"04/07/2006";"1000";"11,9";"11,9";"11,6";"91,0";"91,0";"90,0";"10,4";"10,4";"10,1";"950,3";"950,3";"949,8";"0,0";"135,0";"0,0";"";"0,0"
"04/07/2006";"1100";"14,1";"14,1";"11,8";"81,0";"91,0";"81,0";"11,0";"11,0";"10,4";"950,8";"950,8";"950,3";"0,0";"130,0";"0,0";"201,40";"0,0"
"04/07/2006";"1200";"16,1";"16,1";"14,1";"75,0";"82,0";"75,0";"11,6";"12,0";"11,0";"951,4";"951,4";"950,8";"0,0";"117,0";"0,0";"877,10";"0,0"
"04/07/2006";"1300";"17,8";"17,8";"16,0";"70,0";"76,0";"70,0";"12,2";"12,2";"11,6";"951,6";"951,7";"951,4";"0,0";"82,0";"0,0";"1543,00";"0,0"
"04/07/2006";"1400";"20,0";"20,1";"17,8";"60,0";"70,0";"60,0";"12,1";"12,9";"11,9";"951,4";"951,6";"951,4";"0,0";"67,0";"0,0";"2079,20";"0,0"
"04/07/2006";"1500";"22,5";"22,6";"20,0";"46,0";"61,0";"46,0";"10,4";"12,4";"10,2";"950,6";"951,5";"950,6";"0,0";"91,0";"0,0";"2398,90";"0,0"
"04/07/2006";"1600";"23,7";"23,7";"22,4";"47,0";"51,0";"45,0";"11,7";"12,5";"10,3";"949,5";"950,6";"949,5";"0,0";"62,0";"1,2";"2431,30";"0,0"
"04/07/2006";"1700";"24,3";"24,8";"23,7";"44,0";"47,0";"41,0";"11,1";"12,0";"10,3";"948,7";"949,6";"948,7";"0,0";"249,0";"0,2";"2262,20";"0,0"
"04/07/2006";"1800";"24,7";"25,2";"23,9";"41,0";"44,0";"40,0";"10,7";"11,1";"10,0";"948,1";"948,7";"948,1";"0,0";"243,0";"3,2";"1912,10";"0,0"
"04/07/2006";"1900";"25,0";"25,7";"24,6";"41,0";"43,0";"38,0";"10,7";"11,5";"9,9";"948,0";"948,1";"948,0";"0,0";"269,0";"3,2";"1347,20";"0,0"
"04/07/2006";"2000";"22,6";"25,2";"22,6";"48,0";"48,0";"38,0";"11,1";"11,4";"10,2";"947,9";"948,0";"947,8";"0,0";"267,0";"0,0";"460,60";"0,0"
"04/07/2006";"2100";"18,1";"22,6";"18,1";"64,0";"64,0";"48,0";"11,2";"12,1";"11,1";"948,3";"948,3";"947,9";"0,0";"232,0";"0,0";"33,20";"0,0"
"04/07/2006";"2200";"17,4";"18,1";"17,3";"65,0";"66,0";"63,0";"10,6";"11,2";"10,5";"948,8";"948,8";"948,3";"0,0";"175,0";"0,0";"";"0,0"
"04/07/2006";"2300";"17,1";"17,4";"17,0";"66,0";"66,0";"63,0";"10,6";"10,8";"10,2";"949,2";"949,2";"948,8";"0,0";"179,0";"0,0";"";"0,0"
"05/07/2006";"0000";"16,5";"17,6";"16,5";"66,0";"67,0";"61,0";"10,2";"10,7";"10,0";"949,6";"949,7";"949,2";"0,0";"211,0";"0,0";"";"0,0"
"05/07/2006";"0100";"15,5";"16,5";"15,3";"71,0";"73,0";"66,0";"10,2";"10,6";"10,1";"949,8";"949,8";"949,6";"0,0";"195,0";"0,0";"";"0,0"
"05/07/2006";"0200";"15,8";"16,4";"15,3";"69,0";"71,0";"66,0";"10,1";"10,4";"10,0";"949,8";"949,9";"949,8";"0,0";"248,0";"0,0";"";"0,0"
"05/07/2006";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2006";"0400";"15,3";"15,4";"14,7";"71,0";"75,0";"70,0";"10,2";"10,4";"9,9";"949,0";"949,4";"949,0";"0,0";"154,0";"0,0";"";"0,0"
"05/07/2006";"0500";"15,3";"15,3";"14,9";"72,0";"73,0";"71,0";"10,3";"10,3";"10,1";"948,7";"949,0";"948,7";"0,0";"160,0";"0,0";"";"0,0"
"05/07/2006";"0600";"14,6";"15,4";"14,6";"77,0";"77,0";"72,0";"10,6";"10,6";"10,1";"948,3";"948,7";"948,3";"0,0";"148,0";"0,0";"";"0,0"
"05/07/2006";"0700";"14,2";"14,9";"13,8";"80,0";"81,0";"76,0";"10,8";"10,8";"10,6";"948,2";"948,3";"948,1";"0,0";"128,0";"0,0";"";"0,0"
"05/07/2006";"0800";"14,0";"14,8";"13,8";"80,0";"82,0";"77,0";"10,7";"10,8";"10,7";"948,2";"948,3";"948,2";"0,0";"139,0";"0,0";"";"0,0"
"05/07/2006";"0900";"13,7";"14,1";"13,7";"80,0";"81,0";"79,0";"10,4";"10,7";"10,3";"948,6";"948,6";"948,2";"0,0";"116,0";"0,0";"";"0,0"
"05/07/2006";"1000";"13,0";"13,8";"13,0";"83,0";"84,0";"80,0";"10,2";"10,5";"10,2";"949,3";"949,3";"948,6";"0,0";"101,0";"0,0";"";"0,0"
"05/07/2006";"1100";"17,4";"17,4";"12,6";"65,0";"86,0";"65,0";"10,6";"11,7";"10,2";"949,9";"949,9";"949,3";"0,0";"75,0";"0,0";"206,60";"0,0"
"05/07/2006";"1200";"19,2";"19,2";"17,4";"62,0";"67,0";"61,0";"11,7";"11,7";"10,5";"950,5";"950,5";"949,9";"0,0";"64,0";"0,0";"873,00";"0,0"
"05/07/2006";"1300";"21,6";"21,6";"19,2";"58,0";"62,0";"57,0";"13,0";"13,0";"11,5";"950,8";"950,8";"950,5";"0,0";"146,0";"0,0";"1511,00";"0,0"
"05/07/2006";"1400";"23,1";"23,2";"21,6";"48,0";"58,0";"46,0";"11,5";"13,2";"10,9";"950,5";"950,9";"950,5";"0,0";"194,0";"0,0";"2072,20";"0,0"
"05/07/2006";"1500";"24,6";"24,6";"22,9";"38,0";"48,0";"36,0";"9,5";"12,1";"7,8";"950,0";"950,5";"950,0";"0,0";"196,0";"0,0";"2373,20";"0,0"
"05/07/2006";"1600";"24,8";"25,5";"23,9";"36,0";"40,0";"36,0";"8,8";"10,1";"8,6";"949,1";"950,0";"949,1";"0,0";"199,0";"0,0";"2452,90";"0,0"
"05/07/2006";"1700";"25,1";"25,7";"24,6";"34,0";"40,0";"33,0";"8,0";"10,2";"7,8";"948,2";"949,1";"948,2";"0,0";"166,0";"0,0";"2319,80";"0,0"
"05/07/2006";"1800";"25,7";"26,2";"25,1";"31,0";"35,0";"31,0";"7,4";"9,1";"7,3";"947,5";"948,2";"947,5";"0,0";"218,0";"0,0";"1935,90";"0,0"
"05/07/2006";"1900";"25,2";"26,3";"25,2";"34,0";"35,0";"31,0";"8,1";"9,0";"7,9";"947,5";"947,5";"947,4";"0,0";"252,0";"0,0";"1404,00";"0,0"
"05/07/2006";"2000";"22,9";"26,3";"22,9";"43,0";"43,0";"32,0";"9,8";"10,0";"7,8";"947,7";"947,7";"947,5";"0,0";"253,0";"0,0";"465,40";"0,0"
"05/07/2006";"2100";"18,1";"22,9";"18,1";"61,0";"62,0";"42,0";"10,4";"11,4";"9,4";"947,9";"947,9";"947,7";"0,0";"228,0";"0,0";"31,30";"0,0"
"05/07/2006";"2200";"17,2";"18,4";"17,2";"64,0";"65,0";"59,0";"10,3";"10,7";"10,0";"948,3";"948,3";"947,9";"0,0";"233,0";"0,0";"";"0,0"
"05/07/2006";"2300";"17,7";"18,8";"17,1";"59,0";"65,0";"57,0";"9,5";"10,5";"9,4";"948,9";"949,0";"948,3";"0,0";"141,0";"0,0";"";"0,0"
"06/07/2006";"0000";"16,6";"17,7";"16,5";"64,0";"65,0";"58,0";"9,9";"9,9";"9,2";"949,5";"949,5";"948,9";"0,0";"143,0";"0,0";"";"0,0"
"06/07/2006";"0100";"15,8";"16,8";"15,6";"70,0";"71,0";"64,0";"10,4";"10,4";"9,9";"949,5";"949,6";"949,4";"0,0";"149,0";"0,0";"";"0,0"
"06/07/2006";"0200";"15,8";"15,8";"15,1";"69,0";"74,0";"69,0";"10,1";"10,5";"10,0";"949,5";"949,6";"949,5";"0,0";"148,0";"0,0";"";"0,0"
"06/07/2006";"0300";"15,4";"16,5";"15,4";"69,0";"70,0";"66,0";"9,8";"10,1";"9,8";"949,4";"949,5";"949,4";"0,0";"128,0";"0,0";"";"0,0"
"06/07/2006";"0400";"14,9";"16,2";"14,9";"71,0";"71,0";"66,0";"9,6";"9,9";"9,5";"949,2";"949,4";"949,2";"0,0";"128,0";"0,0";"";"0,0"
"06/07/2006";"0500";"14,6";"15,1";"14,4";"73,0";"74,0";"70,0";"9,9";"9,9";"9,5";"948,8";"949,2";"948,8";"0,0";"108,0";"0,0";"";"0,0"
"06/07/2006";"0600";"14,3";"15,4";"14,3";"74,0";"74,0";"69,0";"9,7";"9,9";"9,7";"948,4";"948,9";"948,4";"0,0";"128,0";"0,0";"";"0,0"
"06/07/2006";"0700";"13,2";"14,6";"13,2";"78,0";"78,0";"72,0";"9,4";"9,8";"9,3";"948,2";"948,4";"948,2";"0,0";"133,0";"0,0";"";"0,0"
"06/07/2006";"0800";"12,5";"13,6";"12,4";"80,0";"80,0";"75,0";"9,1";"9,4";"9,1";"948,3";"948,3";"948,2";"0,0";"149,0";"0,0";"";"0,0"
"06/07/2006";"0900";"11,6";"12,6";"11,6";"82,0";"82,0";"78,0";"8,6";"9,1";"8,6";"948,6";"948,6";"948,3";"0,0";"142,0";"0,0";"";"0,0"
"06/07/2006";"1000";"12,6";"13,0";"11,4";"78,0";"84,0";"75,0";"8,8";"8,9";"8,6";"949,4";"949,5";"948,6";"0,0";"107,0";"0,0";"";"0,0"
"06/07/2006";"1100";"14,0";"14,0";"12,6";"75,0";"79,0";"75,0";"9,6";"9,6";"8,9";"950,0";"950,0";"949,4";"0,0";"144,0";"0,0";"196,20";"0,0"
"06/07/2006";"1200";"16,2";"16,2";"13,9";"70,0";"76,0";"70,0";"10,8";"10,9";"9,5";"950,5";"950,5";"950,0";"0,0";"122,0";"0,0";"854,00";"0,0"
"06/07/2006";"1300";"19,0";"19,1";"16,1";"63,0";"71,0";"63,0";"11,9";"12,1";"10,8";"950,8";"950,8";"950,5";"0,0";"132,0";"0,0";"1504,20";"0,0"
"06/07/2006";"1400";"21,3";"21,6";"19,0";"55,0";"63,0";"54,0";"11,8";"11,9";"11,5";"950,9";"951,0";"950,8";"0,0";"99,0";"0,0";"2008,10";"0,0"
"06/07/2006";"1500";"22,6";"23,0";"21,1";"47,0";"55,0";"45,0";"10,6";"11,9";"10,2";"950,2";"951,0";"950,2";"0,0";"71,0";"0,0";"2334,70";"0,0"
"06/07/2006";"1600";"24,0";"24,0";"22,4";"40,0";"47,0";"39,0";"9,5";"10,8";"8,8";"949,2";"950,2";"949,2";"0,0";"87,0";"0,0";"2418,80";"0,0"
"06/07/2006";"1700";"24,4";"24,4";"23,6";"35,0";"40,0";"34,0";"8,0";"9,6";"7,1";"948,3";"949,2";"948,3";"0,0";"92,0";"0,0";"2255,30";"0,0"
"06/07/2006";"1800";"25,1";"25,2";"24,2";"37,0";"39,0";"34,0";"9,5";"9,7";"7,7";"947,9";"948,3";"947,9";"0,0";"49,0";"0,0";"1830,90";"0,0"
"06/07/2006";"1900";"24,7";"25,5";"24,6";"40,0";"41,0";"36,0";"10,3";"10,4";"9,2";"947,8";"948,0";"947,8";"0,0";"96,0";"0,0";"1239,20";"0,0"
